Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I2696	I2696_ERS8209384	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2696_ERS8209384_L1_R1.fastq.gz	NA	NA	ERR7196089.fastq.gz	NA
I2699	I2699_ERS8209385	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2699_ERS8209385_L1_R1.fastq.gz	NA	NA	0	1
I2699	I2699_ERS8209386	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2699_ERS8209386_L1_R1.fastq.gz	NA	NA	ERR7196091.fastq.gz	NA
I27379	I27379_ERS8209387	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27379_ERS8209387_L1_R1.fastq.gz	NA	NA	ERR7196092.fastq.gz	NA
I27379	I27379_ERS8209388	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27379_ERS8209388_L1_R1.fastq.gz	NA	NA	ERR7196093.fastq.gz	NA
I27380	I27380_ERS8209389	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27380_ERS8209389_L1_R1.fastq.gz	NA	NA	ERR7196094.fastq.gz	NA
I27380	I27380_ERS8209390	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27380_ERS8209390_L1_R1.fastq.gz	NA	NA	ERR7196095.fastq.gz	NA
I27381	I27381_ERS8209391	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27381_ERS8209391_L1_R1.fastq.gz	NA	NA	ERR7196096.fastq.gz	NA
I27381	I27381_ERS8209392	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27381_ERS8209392_L1_R1.fastq.gz	NA	NA	ERR7196097.fastq.gz	NA
I27382	I27382_ERS8209393	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27382_ERS8209393_L1_R1.fastq.gz	NA	NA	ERR7196098.fastq.gz	NA
I27382	I27382_ERS8209394	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27382_ERS8209394_L1_R1.fastq.gz	NA	NA	ERR7196099.fastq.gz	NA
I27383	I27383_ERS8209395	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27383_ERS8209395_L1_R1.fastq.gz	NA	NA	ERR7196100.fastq.gz	NA
I27383	I27383_ERS8209396	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27383_ERS8209396_L1_R1.fastq.gz	NA	NA	ERR7196101.fastq.gz	NA
I27384	I27384_ERS8209397	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27384_ERS8209397_L1_R1.fastq.gz	NA	NA	ERR7196102.fastq.gz	NA
I27384	I27384_ERS8209398	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27384_ERS8209398_L1_R1.fastq.gz	NA	NA	ERR7196103.fastq.gz	NA
I27385	I27385_ERS8209399	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27385_ERS8209399_L1_R1.fastq.gz	NA	NA	ERR7196104.fastq.gz	NA
I27385	I27385_ERS8209400	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I27385_ERS8209400_L1_R1.fastq.gz	NA	NA	ERR7196105.fastq.gz	NA
I2796	I2796_ERS8209401	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2796_ERS8209401_L1_R1.fastq.gz	NA	NA	0	1
I2796	I2796_ERS8209402	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2796_ERS8209402_L1_R1.fastq.gz	NA	NA	ERR7196107.fastq.gz	NA
I2799	I2799_ERS8209403	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2799_ERS8209403_L1_R1.fastq.gz	NA	NA	ERR7196108.fastq.gz	NA
I2799	I2799_ERS8209404	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2799_ERS8209404_L1_R1.fastq.gz	NA	NA	ERR7196109.fastq.gz	NA
I2824	I2824_ERS8209405	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2824_ERS8209405_L1_R1.fastq.gz	NA	NA	0	1
I2824	I2824_ERS8209406	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2824_ERS8209406_L1_R1.fastq.gz	NA	NA	ERR7196111.fastq.gz	NA
I2982	I2982_ERS8209407	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2982_ERS8209407_L1_R1.fastq.gz	NA	NA	ERR7196112.fastq.gz	NA
I2982	I2982_ERS8209408	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2982_ERS8209408_L1_R1.fastq.gz	NA	NA	ERR7196113.fastq.gz	NA
I2983	I2983_ERS8209409	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2983_ERS8209409_L1_R1.fastq.gz	NA	NA	ERR7196114.fastq.gz	NA
I2983	I2983_ERS8209410	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2983_ERS8209410_L1_R1.fastq.gz	NA	NA	ERR7196115.fastq.gz	NA
I3014	I3014_ERS8209411	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3014_ERS8209411_L1_R1.fastq.gz	NA	NA	ERR7196116.fastq.gz	NA
I3014	I3014_ERS8209412	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3014_ERS8209412_L1_R1.fastq.gz	NA	NA	ERR7196117.fastq.gz	NA
I3019	I3019_ERS8209413	1	4	SE	Homo sapiens (modern human)	double	full	<PATH_TO_DATA>/I3019_ERS8209413_L1_R1.fastq.gz	NA	NA	ERR7196118.fastq.gz	NA
I3019	I3019_ERS8209414	1	4	SE	Homo sapiens (modern human)	double	full	<PATH_TO_DATA>/I3019_ERS8209414_L1_R1.fastq.gz	NA	NA	ERR7196119.fastq.gz	NA
I3035	I3035_ERS8209415	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3035_ERS8209415_L1_R1.fastq.gz	NA	NA	ERR7196120.fastq.gz	NA
I3035	I3035_ERS8209416	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3035_ERS8209416_L1_R1.fastq.gz	NA	NA	ERR7196121.fastq.gz	NA
I3083	I3083_ERS8209417	1	4	SE	Homo sapiens (modern human)	double	full	<PATH_TO_DATA>/I3083_ERS8209417_L1_R1.fastq.gz	NA	NA	ERR7196122.fastq.gz	NA
I3083	I3083_ERS8209418	1	4	SE	Homo sapiens (modern human)	double	full	<PATH_TO_DATA>/I3083_ERS8209418_L1_R1.fastq.gz	NA	NA	ERR7196123.fastq.gz	NA
I3137	I3137_ERS8209419	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3137_ERS8209419_L1_R1.fastq.gz	NA	NA	0	1
I3137	I3137_ERS8209420	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3137_ERS8209420_L1_R1.fastq.gz	NA	NA	ERR7196125.fastq.gz	NA
I3139	I3139_ERS8209421	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3139_ERS8209421_L1_R1.fastq.gz	NA	NA	ERR7196126.fastq.gz	NA
I3139	I3139_ERS8209422	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3139_ERS8209422_L1_R1.fastq.gz	NA	NA	ERR7196127.fastq.gz	NA
I3141	I3141_ERS8209423	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3141_ERS8209423_L1_R1.fastq.gz	NA	NA	ERR7196128.fastq.gz	NA
I3141	I3141_ERS8209424	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3141_ERS8209424_L1_R1.fastq.gz	NA	NA	ERR7196129.fastq.gz	NA
I3315	I3315_ERS8209425	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3315_ERS8209425_L1_R1.fastq.gz	NA	NA	ERR7196130.fastq.gz	NA
I3315	I3315_ERS8209426	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3315_ERS8209426_L1_R1.fastq.gz	NA	NA	ERR7196131.fastq.gz	NA
I3320	I3320_ERS8209427	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3320_ERS8209427_L1_R1.fastq.gz	NA	NA	ERR7196132.fastq.gz	NA
I3320	I3320_ERS8209428	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3320_ERS8209428_L1_R1.fastq.gz	NA	NA	ERR7196133.fastq.gz	NA
I3321	I3321_ERS8209429	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3321_ERS8209429_L1_R1.fastq.gz	NA	NA	ERR7196134.fastq.gz	NA
I3321	I3321_ERS8209430	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3321_ERS8209430_L1_R1.fastq.gz	NA	NA	ERR7196135.fastq.gz	NA
I3566	I3566_ERS8209431	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3566_ERS8209431_L1_R1.fastq.gz	NA	NA	ERR7196136.fastq.gz	NA
I3566	I3566_ERS8209432	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3566_ERS8209432_L1_R1.fastq.gz	NA	NA	ERR7196137.fastq.gz	NA
I3567	I3567_ERS8209433	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3567_ERS8209433_L1_R1.fastq.gz	NA	NA	ERR7196138.fastq.gz	NA
I3567	I3567_ERS8209434	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3567_ERS8209434_L1_R1.fastq.gz	NA	NA	ERR7196139.fastq.gz	NA
I3568	I3568_ERS8209435	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3568_ERS8209435_L1_R1.fastq.gz	NA	NA	ERR7196140.fastq.gz	NA
I3568	I3568_ERS8209436	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3568_ERS8209436_L1_R1.fastq.gz	NA	NA	ERR7196141.fastq.gz	NA
I4067	I4067_ERS8209437	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4067_ERS8209437_L1_R1.fastq.gz	NA	NA	0	1
I4067	I4067_ERS8209438	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4067_ERS8209438_L1_R1.fastq.gz	NA	NA	ERR7196143.fastq.gz	NA
I4188	I4188_ERS8209439	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4188_ERS8209439_L1_R1.fastq.gz	NA	NA	ERR7196144.fastq.gz	NA
I4188	I4188_ERS8209440	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4188_ERS8209440_L1_R1.fastq.gz	NA	NA	ERR7196145.fastq.gz	NA
I4949	I4949_ERS8209441	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4949_ERS8209441_L1_R1.fastq.gz	NA	NA	ERR7196146.fastq.gz	NA
I4949	I4949_ERS8209442	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4949_ERS8209442_L1_R1.fastq.gz	NA	NA	ERR7196147.fastq.gz	NA
I4996	I4996_ERS8209443	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4996_ERS8209443_L1_R1.fastq.gz	NA	NA	ERR7196148.fastq.gz	NA
I4996	I4996_ERS8209444	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4996_ERS8209444_L1_R1.fastq.gz	NA	NA	ERR7196149.fastq.gz	NA
I4998	I4998_ERS8209445	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4998_ERS8209445_L1_R1.fastq.gz	NA	NA	ERR7196150.fastq.gz	NA
I4998	I4998_ERS8209446	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I4998_ERS8209446_L1_R1.fastq.gz	NA	NA	ERR7196151.fastq.gz	NA
I5287	I5287_ERS8209447	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5287_ERS8209447_L1_R1.fastq.gz	NA	NA	ERR7196152.fastq.gz	NA
I5287	I5287_ERS8209448	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5287_ERS8209448_L1_R1.fastq.gz	NA	NA	ERR7196153.fastq.gz	NA
I5288	I5288_ERS8209449	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5288_ERS8209449_L1_R1.fastq.gz	NA	NA	ERR7196154.fastq.gz	NA
I5288	I5288_ERS8209450	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5288_ERS8209450_L1_R1.fastq.gz	NA	NA	ERR7196155.fastq.gz	NA
I5365	I5365_ERS8209451	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5365_ERS8209451_L1_R1.fastq.gz	NA	NA	ERR7196156.fastq.gz	NA
I5365	I5365_ERS8209452	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5365_ERS8209452_L1_R1.fastq.gz	NA	NA	ERR7196157.fastq.gz	NA
I5440	I5440_ERS8209453	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5440_ERS8209453_L1_R1.fastq.gz	NA	NA	ERR7196158.fastq.gz	NA
I5440	I5440_ERS8209454	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5440_ERS8209454_L1_R1.fastq.gz	NA	NA	ERR7196159.fastq.gz	NA
I5471	I5471_ERS8209455	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5471_ERS8209455_L1_R1.fastq.gz	NA	NA	0	1
I5471	I5471_ERS8209456	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5471_ERS8209456_L1_R1.fastq.gz	NA	NA	ERR7196161.fastq.gz	NA
I5474	I5474_ERS8209457	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5474_ERS8209457_L1_R1.fastq.gz	NA	NA	0	1
I5474	I5474_ERS8209458	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5474_ERS8209458_L1_R1.fastq.gz	NA	NA	ERR7196163.fastq.gz	NA
I5502	I5502_ERS8209459	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5502_ERS8209459_L1_R1.fastq.gz	NA	NA	ERR7196164.fastq.gz	NA
I5502	I5502_ERS8209460	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5502_ERS8209460_L1_R1.fastq.gz	NA	NA	ERR7196165.fastq.gz	NA
I5503	I5503_ERS8209461	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5503_ERS8209461_L1_R1.fastq.gz	NA	NA	ERR7196166.fastq.gz	NA
I5503	I5503_ERS8209462	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5503_ERS8209462_L1_R1.fastq.gz	NA	NA	ERR7196167.fastq.gz	NA
I5504	I5504_ERS8209463	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5504_ERS8209463_L1_R1.fastq.gz	NA	NA	ERR7196168.fastq.gz	NA
I5504	I5504_ERS8209464	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5504_ERS8209464_L1_R1.fastq.gz	NA	NA	ERR7196169.fastq.gz	NA
I5505	I5505_ERS8209465	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5505_ERS8209465_L1_R1.fastq.gz	NA	NA	ERR7196170.fastq.gz	NA
I5505	I5505_ERS8209466	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5505_ERS8209466_L1_R1.fastq.gz	NA	NA	ERR7196171.fastq.gz	NA
I5506	I5506_ERS8209467	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5506_ERS8209467_L1_R1.fastq.gz	NA	NA	ERR7196172.fastq.gz	NA
I5506	I5506_ERS8209468	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5506_ERS8209468_L1_R1.fastq.gz	NA	NA	ERR7196173.fastq.gz	NA
I5507	I5507_ERS8209469	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5507_ERS8209469_L1_R1.fastq.gz	NA	NA	ERR7196174.fastq.gz	NA
I5507	I5507_ERS8209470	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5507_ERS8209470_L1_R1.fastq.gz	NA	NA	ERR7196175.fastq.gz	NA
I5508	I5508_ERS8209471	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5508_ERS8209471_L1_R1.fastq.gz	NA	NA	ERR7196176.fastq.gz	NA
I5508	I5508_ERS8209472	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5508_ERS8209472_L1_R1.fastq.gz	NA	NA	ERR7196177.fastq.gz	NA
I5509	I5509_ERS8209473	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5509_ERS8209473_L1_R1.fastq.gz	NA	NA	ERR7196178.fastq.gz	NA
I5509	I5509_ERS8209474	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5509_ERS8209474_L1_R1.fastq.gz	NA	NA	ERR7196179.fastq.gz	NA
I5510	I5510_ERS8209475	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5510_ERS8209475_L1_R1.fastq.gz	NA	NA	ERR7196180.fastq.gz	NA
I5510	I5510_ERS8209476	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5510_ERS8209476_L1_R1.fastq.gz	NA	NA	ERR7196181.fastq.gz	NA
I5511	I5511_ERS8209477	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5511_ERS8209477_L1_R1.fastq.gz	NA	NA	ERR7196182.fastq.gz	NA
I5511	I5511_ERS8209478	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5511_ERS8209478_L1_R1.fastq.gz	NA	NA	ERR7196183.fastq.gz	NA
I5689	I5689_ERS8209479	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5689_ERS8209479_L1_R1.fastq.gz	NA	NA	ERR7196184.fastq.gz	NA
I5689	I5689_ERS8209480	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5689_ERS8209480_L1_R1.fastq.gz	NA	NA	ERR7196185.fastq.gz	NA
I5690	I5690_ERS8209481	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5690_ERS8209481_L1_R1.fastq.gz	NA	NA	ERR7196186.fastq.gz	NA
I5690	I5690_ERS8209482	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5690_ERS8209482_L1_R1.fastq.gz	NA	NA	ERR7196187.fastq.gz	NA
I5691	I5691_ERS8209483	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5691_ERS8209483_L1_R1.fastq.gz	NA	NA	ERR7196188.fastq.gz	NA
I5691	I5691_ERS8209484	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5691_ERS8209484_L1_R1.fastq.gz	NA	NA	ERR7196189.fastq.gz	NA
I5692	I5692_ERS8209485	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5692_ERS8209485_L1_R1.fastq.gz	NA	NA	ERR7196190.fastq.gz	NA
I5692	I5692_ERS8209486	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5692_ERS8209486_L1_R1.fastq.gz	NA	NA	ERR7196191.fastq.gz	NA
I5693	I5693_ERS8209487	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5693_ERS8209487_L1_R1.fastq.gz	NA	NA	ERR7196192.fastq.gz	NA
I5693	I5693_ERS8209488	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5693_ERS8209488_L1_R1.fastq.gz	NA	NA	ERR7196193.fastq.gz	NA
I5695	I5695_ERS8209489	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5695_ERS8209489_L1_R1.fastq.gz	NA	NA	ERR7196194.fastq.gz	NA
I5695	I5695_ERS8209490	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5695_ERS8209490_L1_R1.fastq.gz	NA	NA	ERR7196195.fastq.gz	NA
I5696	I5696_ERS8209491	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5696_ERS8209491_L1_R1.fastq.gz	NA	NA	ERR7196196.fastq.gz	NA
I5696	I5696_ERS8209492	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5696_ERS8209492_L1_R1.fastq.gz	NA	NA	ERR7196197.fastq.gz	NA
I5697	I5697_ERS8209493	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5697_ERS8209493_L1_R1.fastq.gz	NA	NA	ERR7196198.fastq.gz	NA
I5697	I5697_ERS8209494	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5697_ERS8209494_L1_R1.fastq.gz	NA	NA	ERR7196199.fastq.gz	NA
I5698	I5698_ERS8209495	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5698_ERS8209495_L1_R1.fastq.gz	NA	NA	ERR7196200.fastq.gz	NA
I5698	I5698_ERS8209496	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5698_ERS8209496_L1_R1.fastq.gz	NA	NA	ERR7196201.fastq.gz	NA
I6748	I6748_ERS8209497	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6748_ERS8209497_L1_R1.fastq.gz	NA	NA	ERR7196202.fastq.gz	NA
I6748	I6748_ERS8209498	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6748_ERS8209498_L1_R1.fastq.gz	NA	NA	ERR7196203.fastq.gz	NA
I6769	I6769_ERS8209499	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6769_ERS8209499_L1_R1.fastq.gz	NA	NA	ERR7196204.fastq.gz	NA
I6769	I6769_ERS8209500	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6769_ERS8209500_L1_R1.fastq.gz	NA	NA	ERR7196205.fastq.gz	NA
I6771	I6771_ERS8209501	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6771_ERS8209501_L1_R1.fastq.gz	NA	NA	ERR7196206.fastq.gz	NA
I6771	I6771_ERS8209502	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6771_ERS8209502_L1_R1.fastq.gz	NA	NA	ERR7196207.fastq.gz	NA
I6776	I6776_ERS8209503	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6776_ERS8209503_L1_R1.fastq.gz	NA	NA	ERR7196208.fastq.gz	NA
I6776	I6776_ERS8209504	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6776_ERS8209504_L1_R1.fastq.gz	NA	NA	ERR7196209.fastq.gz	NA
I7629	I7629_ERS8209505	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7629_ERS8209505_L1_R1.fastq.gz	NA	NA	ERR7196210.fastq.gz	NA
I7629	I7629_ERS8209506	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7629_ERS8209506_L1_R1.fastq.gz	NA	NA	ERR7196211.fastq.gz	NA
I7632	I7632_ERS8209507	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7632_ERS8209507_L1_R1.fastq.gz	NA	NA	ERR7196212.fastq.gz	NA
I7632	I7632_ERS8209508	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7632_ERS8209508_L1_R1.fastq.gz	NA	NA	ERR7196213.fastq.gz	NA
I7950	I7950_ERS8209509	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7950_ERS8209509_L1_R1.fastq.gz	NA	NA	0	1
I7950	I7950_ERS8209510	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7950_ERS8209510_L1_R1.fastq.gz	NA	NA	ERR7196215.fastq.gz	NA
I7951	I7951_ERS8209511	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7951_ERS8209511_L1_R1.fastq.gz	NA	NA	0	1
I7951	I7951_ERS8209512	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7951_ERS8209512_L1_R1.fastq.gz	NA	NA	ERR7196217.fastq.gz	NA
I7952	I7952_ERS8209513	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7952_ERS8209513_L1_R1.fastq.gz	NA	NA	0	1
I7952	I7952_ERS8209514	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7952_ERS8209514_L1_R1.fastq.gz	NA	NA	ERR7196219.fastq.gz	NA
I7953	I7953_ERS8209515	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7953_ERS8209515_L1_R1.fastq.gz	NA	NA	0	1
I7953	I7953_ERS8209516	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7953_ERS8209516_L1_R1.fastq.gz	NA	NA	ERR7196221.fastq.gz	NA
I7958	I7958_ERS8209517	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7958_ERS8209517_L1_R1.fastq.gz	NA	NA	0	1
I7958	I7958_ERS8209518	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7958_ERS8209518_L1_R1.fastq.gz	NA	NA	ERR7196223.fastq.gz	NA
I7959	I7959_ERS8209519	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7959_ERS8209519_L1_R1.fastq.gz	NA	NA	0	1
I7959	I7959_ERS8209520	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7959_ERS8209520_L1_R1.fastq.gz	NA	NA	ERR7196225.fastq.gz	NA
I7960	I7960_ERS8209521	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7960_ERS8209521_L1_R1.fastq.gz	NA	NA	0	1
I7960	I7960_ERS8209522	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7960_ERS8209522_L1_R1.fastq.gz	NA	NA	ERR7196227.fastq.gz	NA
I7962	I7962_ERS8209523	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7962_ERS8209523_L1_R1.fastq.gz	NA	NA	0	1
I7962	I7962_ERS8209524	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7962_ERS8209524_L1_R1.fastq.gz	NA	NA	ERR7196229.fastq.gz	NA
I7963	I7963_ERS8209525	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7963_ERS8209525_L1_R1.fastq.gz	NA	NA	0	1
